age,occupation_risk,zone_risk,health_score,income,claim_history,premium
41,2,2,65.4,24238.39,1,646.89
21,2,1,60.4,14618.29,2,579.32
45,3,4,62.0,19212.5,1,883.74
32,3,2,58.9,8000.0,1,682.99
18,3,4,77.8,21044.06,3,906.26
20,2,2,67.9,25301.16,1,636.6
31,5,2,98.9,23910.91,3,770.26
55,2,5,67.4,40841.23,1,1030.86
18,5,3,56.7,29599.25,1,921.28
55,1,3,100.0,29243.61,3,747.63
55,3,3,71.2,11853.85,2,863.23
38,2,3,79.9,22082.86,2,727.23
46,3,5,73.9,21106.7,2,984.16
22,3,4,74.3,18711.35,2,878.6
27,3,3,73.0,18600.95,1,760.21
45,3,4,48.5,10535.02,3,965.77
38,4,2,70.5,14793.17,3,777.38
24,3,3,45.1,31992.75,1,847.83
20,4,5,62.4,23856.68,1,1033.35
62,2,3,54.1,20948.78,2,926.33
64,3,4,70.4,24956.71,0,992.39
37,3,4,70.0,34339.13,2,918.54
36,2,4,72.2,25033.68,0,783.08
52,3,5,69.3,29322.99,1,1028.26
21,2,2,55.9,18227.16,3,716.7
22,1,2,61.1,20050.96,1,593.27
18,2,3,78.8,27831.82,2,734.03
21,1,4,81.0,40141.23,1,763.19
29,3,2,47.8,36438.2,0,724.43
44,3,1,42.0,29662.62,1,666.3
59,5,3,54.1,26211.47,1,1033.03
40,4,5,80.7,36208.55,2,1042.38
42,1,4,83.2,31357.43,5,869.28
38,4,3,51.1,8000.0,0,819.89
41,4,2,69.6,16568.55,0,690.08
42,3,3,92.5,27705.12,3,784.66
62,3,2,71.2,10704.26,3,860.22
63,5,2,86.3,17819.29,5,995.71
49,3,5,80.0,19401.48,2,997.19
49,5,5,51.3,22950.67,1,1139.62
22,1,2,62.2,22700.56,2,629.91
53,2,1,65.5,22687.04,5,731.2
63,3,3,66.6,31602.46,2,973.33
59,3,3,78.7,22878.21,1,866.35
59,4,2,71.1,21922.96,4,926.68
56,5,3,21.0,14206.62,3,1131.41
33,2,2,45.3,33194.77,2,736.31
50,1,4,32.2,19628.02,0,869.29
38,4,4,67.6,16303.76,1,919.18
26,3,3,68.6,26704.72,1,786.76
23,2,3,69.2,18864.47,0,692.43
62,3,5,50.6,20792.38,1,1151.74
52,4,5,75.1,27067.68,1,1055.85
56,4,2,75.7,22388.14,1,800.84
39,3,2,46.2,43492.88,2,799.77
58,2,3,43.0,24401.37,3,956.06
22,5,1,65.0,29942.71,1,704.63
59,3,3,91.9,9466.45,2,836.36
40,3,3,90.5,18114.81,1,715.0
34,2,3,73.5,16304.69,3,768.51
29,4,3,54.1,17364.96,1,858.24
40,2,3,78.3,28324.3,3,769.47
33,2,5,58.2,33284.52,2,990.05
20,3,2,53.5,27757.04,2,761.99
47,2,4,32.8,23186.84,0,894.12
39,3,1,66.5,19953.16,1,588.11
26,1,1,55.6,33908.8,1,537.84
46,3,3,66.4,41570.04,0,789.27
64,2,2,30.5,26080.45,0,857.4
54,1,1,67.5,32514.9,1,572.41
40,1,2,28.5,27746.96,3,747.27
30,5,3,81.3,31044.04,2,890.31
49,4,4,72.8,15683.63,1,928.35
63,2,2,60.8,21094.91,1,796.03
64,4,4,73.4,28163.76,2,1101.99
40,3,2,50.3,34699.93,2,778.45
62,5,3,66.1,18454.93,2,1042.06
34,2,3,76.9,8733.61,1,687.33
57,3,4,18.6,21013.88,1,1087.54
38,1,5,58.3,33081.05,1,907.65
19,2,5,64.7,12328.84,5,1031.95
54,5,1,62.1,15584.64,0,732.54
23,3,4,86.9,26247.35,1,832.88
61,2,1,48.1,24072.23,1,715.32
35,1,5,55.7,29755.73,2,941.23
47,4,2,36.3,15170.19,1,823.33
39,3,3,87.7,22400.17,2,755.69
50,2,1,61.3,34561.48,4,703.51
47,5,2,58.4,15456.83,1,808.27
34,1,4,64.2,36815.3,1,802.19
60,2,5,74.5,16460.66,0,985.44
49,5,3,70.2,31795.05,1,917.87
59,2,4,100.0,22016.33,2,887.25
31,2,4,71.8,15840.73,0,775.31
27,3,2,58.0,21024.81,0,676.29
64,4,1,56.6,29359.43,2,856.5
53,1,1,59.1,24945.17,2,610.7
51,5,3,42.5,33947.76,1,1008.65
26,4,2,65.6,36485.92,1,756.15
59,2,1,76.8,15535.75,2,645.53
45,4,2,55.8,14949.85,1,744.62
28,2,2,52.9,14561.65,3,715.52
31,3,5,87.7,17806.43,0,881.42
56,4,2,43.6,33833.72,1,896.58
64,5,3,34.0,29482.9,3,1183.77
36,1,3,47.7,20639.78,2,760.87
32,3,3,41.9,24911.18,1,850.72
45,3,1,70.8,36234.44,3,660.28
41,2,3,59.6,40264.09,0,748.8
25,2,1,61.7,27075.07,2,595.0
60,1,3,82.3,8000.0,4,833.12
26,3,2,54.6,27378.3,3,785.39
64,3,3,76.6,32477.99,1,927.45
50,2,4,87.7,26797.06,0,793.33
50,4,3,58.2,30812.12,1,902.17
36,4,3,76.1,27856.52,2,846.08
20,3,3,61.4,15122.84,1,782.6
27,2,4,78.9,17910.09,0,763.17
57,3,2,41.4,22430.78,0,814.34
64,2,4,40.3,33523.32,1,1059.24
59,2,4,59.1,18872.93,0,925.56
18,4,3,51.7,28647.22,1,879.58
46,1,2,57.2,27429.54,0,602.36
51,1,3,61.7,37689.58,2,792.68
30,1,1,75.8,24666.56,0,440.94
18,2,1,58.9,10961.93,2,577.6
51,1,2,52.6,30174.96,1,677.82
46,5,2,59.7,42104.44,2,875.8
64,2,3,53.5,30699.07,0,895.77
30,1,4,51.0,18698.71,2,842.4
46,2,2,40.8,16344.43,1,694.98
56,5,5,66.0,17376.25,1,1154.09
41,3,5,56.5,41026.5,2,1051.26
43,2,5,79.5,22381.38,1,895.62
34,4,4,43.3,19698.85,1,978.11
24,2,3,56.9,23732.51,1,755.94
30,2,1,92.2,22464.74,2,509.82
22,2,3,50.9,37541.2,3,852.24
43,2,3,61.5,16884.18,2,768.8
20,2,4,46.8,34445.15,4,982.63
24,3,5,44.8,25976.74,1,1029.67
56,2,3,88.2,34656.21,0,754.38
18,3,3,67.6,37660.95,1,798.93
34,1,2,67.0,25678.38,2,622.19
60,2,1,39.6,22479.49,1,732.46
42,3,3,70.4,25529.43,1,779.0
20,5,3,82.4,24241.83,1,847.39
32,2,4,82.2,11744.27,1,766.24
46,3,3,75.0,37419.84,0,760.18
60,2,5,48.1,26966.28,0,1064.62
49,1,3,69.7,15695.21,2,730.66
43,1,4,75.0,8459.81,0,703.41
33,2,2,38.1,8000.0,3,739.89
42,2,4,48.2,31163.84,3,943.28
45,2,4,78.3,20048.18,4,882.28
26,4,2,78.1,21360.79,2,730.22
18,1,2,41.8,28905.23,4,751.84
46,3,5,76.9,20871.61,1,947.29
39,2,1,66.4,29372.2,2,584.32
33,3,3,76.7,25762.11,0,728.58
58,3,3,55.5,24326.96,1,921.31
61,2,4,74.7,12418.0,0,889.1
58,2,4,77.7,18442.15,1,896.08
24,4,3,59.7,29820.28,1,861.99
31,4,3,65.3,19543.83,0,798.13
46,2,5,55.3,34642.96,2,1008.51
36,1,4,89.8,43771.21,3,809.78
36,4,4,63.2,30251.08,1,945.6
19,2,3,51.2,36942.66,1,792.23
58,3,2,54.3,30765.82,2,861.22
62,2,3,66.9,20725.9,2,894.26
32,1,4,76.3,26601.21,1,760.17
20,3,2,45.0,41106.57,1,762.33
28,3,2,92.7,20811.57,2,652.7
63,2,1,69.6,16685.38,0,642.4
47,3,3,72.0,15926.44,0,739.33
57,4,4,63.5,23259.76,1,1026.0
35,3,1,65.3,16972.22,1,589.76
19,1,4,62.8,38392.16,0,782.94
49,3,5,80.3,26730.85,2,1008.3
25,4,2,64.9,32773.81,1,752.68
39,4,4,76.5,22610.68,3,968.14
23,3,5,58.5,15878.42,1,980.32
29,2,5,67.9,14524.85,3,967.67
64,4,2,52.9,17736.07,2,947.01
57,3,2,83.2,27780.2,2,784.33
53,1,2,52.5,29159.06,4,786.88
32,3,4,60.1,29825.57,2,935.67
45,2,4,60.3,13090.62,0,798.72
62,3,4,59.7,24996.73,1,1030.68
35,2,3,75.8,16791.51,0,663.64
19,3,2,60.3,28211.73,0,681.79
30,5,3,85.9,28832.62,2,869.24
62,4,3,52.7,15622.62,2,1023.68
32,5,4,67.5,32744.24,1,990.71
37,5,3,53.4,43710.58,0,917.53
46,1,3,71.3,31678.69,2,719.07
59,3,2,64.8,23697.33,1,808.75
46,3,2,62.7,22467.63,1,706.44
20,4,2,82.8,23327.49,1,694.38
36,2,1,55.2,18914.13,1,571.61
20,5,3,73.8,27019.19,0,840.4
31,3,1,53.5,15892.3,2,641.17
57,4,2,66.7,9882.42,3,871.82
21,1,4,47.1,26756.81,4,917.94
28,2,3,55.1,25169.86,3,829.18
48,4,4,63.8,20430.64,0,928.47
60,1,4,92.2,14738.43,4,913.78
49,4,3,66.5,27317.95,1,873.35
44,1,5,89.8,17078.6,1,809.81
47,3,1,68.3,23888.45,2,635.34
60,2,4,59.2,39119.77,0,961.96
19,3,5,88.1,30209.52,1,927.65
26,3,4,71.6,14046.94,1,851.72
45,2,2,55.4,14801.19,2,685.15
48,1,3,72.1,26214.55,2,718.93
51,1,2,60.6,13997.43,2,665.61
32,3,3,35.2,8986.2,0,811.06
42,3,4,79.0,29258.98,2,886.06
53,4,3,81.4,27567.49,0,835.43
25,3,3,92.6,28604.79,0,698.25
26,3,4,71.3,27104.28,3,930.2
54,2,3,61.3,24477.51,3,876.88
62,1,4,77.5,19702.49,2,915.29
56,2,4,77.7,29129.08,2,930.45
49,5,1,89.6,37239.07,1,687.13
34,4,3,64.3,20990.17,5,955.45
52,2,2,62.5,16834.08,1,697.5
54,3,3,54.3,15919.04,0,845.34
36,4,5,73.1,18066.16,1,1001.04
61,3,4,41.8,26620.79,2,1104.92
46,1,3,76.6,8000.0,3,702.44
24,1,2,73.8,28513.36,3,639.77
45,3,2,73.8,30151.3,0,647.89
26,5,3,67.1,10615.37,1,864.42
45,3,2,88.0,17166.56,0,595.54
23,1,3,78.1,25637.45,0,627.17
46,2,1,55.9,23852.24,0,545.3
34,4,3,56.2,29157.1,1,868.72
33,4,2,51.8,23870.91,3,836.41
40,3,5,73.3,35118.16,1,971.99
48,3,4,50.0,22430.64,1,937.86
20,1,3,81.3,17135.74,2,662.64
38,4,1,84.8,16492.47,1,586.86
43,4,3,51.8,30883.75,2,912.71
53,2,2,62.2,25236.97,1,721.86
59,4,3,65.2,30069.73,2,988.85
54,2,4,78.3,29904.98,1,876.33
39,1,3,89.1,8841.2,2,634.79
59,2,3,39.7,15879.34,1,905.28
29,2,3,60.2,16835.0,3,797.64
59,2,5,61.0,18471.49,3,1105.54
30,3,5,44.0,21637.16,3,1088.01
28,3,3,57.7,32993.2,1,822.12
33,3,3,71.4,34587.86,2,823.92
25,2,3,60.8,22656.87,1,741.42
57,1,2,41.8,22989.75,3,808.6
57,3,3,100.0,19356.53,0,759.75
62,2,3,69.0,25713.5,3,924.24
19,2,2,66.7,26620.17,0,612.94
47,4,2,48.5,31451.8,1,816.92
47,4,3,68.9,31387.51,1,859.81
29,4,4,62.5,8000.0,0,879.66
27,3,3,36.7,23779.64,0,826.68
61,1,4,48.9,36072.8,0,942.57
28,3,3,76.9,21495.08,2,784.87
32,2,3,94.2,34113.93,0,650.72
33,3,3,70.5,22548.39,1,767.85
34,1,4,81.5,26399.39,5,863.5
43,4,1,62.7,15904.87,3,698.12
19,1,3,63.7,16206.01,3,735.09
29,5,2,81.4,30803.93,2,789.02
43,4,3,89.9,32054.55,2,815.44
40,3,5,84.5,25211.43,1,929.24
35,4,2,49.0,15179.81,3,827.73
49,3,3,64.0,25350.44,2,858.1
55,4,3,69.2,35057.88,1,921.96
64,3,4,61.1,38942.93,2,1101.93
20,4,3,70.8,22466.34,1,820.2
55,3,4,77.3,11721.06,0,885.63
20,5,4,80.0,31722.91,1,958.89
47,3,3,90.3,22792.3,0,706.77
18,3,3,60.1,32544.33,2,842.69
47,4,3,44.5,27248.58,0,879.02
62,4,4,70.4,17932.45,2,1078.08
49,3,1,93.3,25465.95,1,561.67
45,2,3,57.8,35466.71,2,801.34
38,3,4,75.3,23806.77,3,917.81
63,5,3,75.4,16721.56,2,1026.51
30,4,3,67.9,12290.85,2,849.31
44,4,3,65.1,18822.68,3,890.68
53,1,2,51.1,21718.91,1,688.74
24,3,3,30.8,31559.99,1,886.69
39,3,3,48.3,16033.21,0,785.4
27,4,5,59.1,37430.02,0,1028.1
56,1,2,81.5,14302.78,2,654.86
32,4,4,63.5,43651.89,1,970.06
32,3,3,57.2,38804.15,3,893.87
21,2,1,51.6,26129.33,0,549.47
49,2,4,74.9,11818.45,2,854.6
40,2,1,85.4,24556.61,6,641.84
23,3,5,81.0,21905.27,2,966.86
41,1,4,74.1,14805.7,1,748.18
37,2,2,42.9,27328.08,2,728.66
54,4,2,59.7,18410.85,2,853.3
37,1,3,94.2,19280.75,1,613.63
29,2,3,81.8,23370.57,0,665.3
50,3,3,41.9,20400.73,0,851.18
45,3,3,64.2,41625.25,2,851.46
25,4,3,70.4,20714.28,1,816.58
18,3,2,53.6,28527.05,2,755.57
54,4,4,30.4,26164.18,0,1062.82
39,3,4,66.5,27822.0,0,855.64
23,1,3,53.2,28432.71,0,694.79
38,2,4,53.2,32050.89,2,903.31
49,3,2,59.7,27131.57,2,772.6
52,2,1,63.0,26799.17,1,612.09
32,4,3,64.9,25467.82,0,809.57
22,3,3,51.7,23892.66,1,819.18
63,2,3,61.7,17705.62,1,879.03
23,2,4,38.6,24513.05,2,924.17
42,2,5,69.7,26930.14,3,980.56
63,3,3,22.2,28217.32,1,1040.07
57,3,4,60.7,26442.28,1,996.27
46,3,1,78.8,23136.36,0,539.06
24,2,2,49.1,24543.36,2,713.68
57,3,4,75.7,20570.83,0,916.37
30,4,3,82.3,27505.79,1,799.69
55,2,3,15.4,23230.97,1,945.18
35,3,3,62.7,26444.49,0,763.79
19,5,3,21.9,33006.42,3,1064.98
25,2,2,63.2,19325.13,0,611.28
28,3,3,64.9,29773.56,1,795.94
50,1,2,27.8,25265.68,5,849.57
55,3,1,93.9,41169.55,2,664.22
44,1,3,69.3,23269.6,2,703.36
37,5,2,52.3,30561.32,2,866.99
29,4,4,87.0,25122.83,3,937.17
60,4,1,38.1,13893.56,1,820.9
48,4,2,46.6,20834.49,0,775.13
44,3,3,30.5,32043.77,3,947.19
49,3,3,92.0,21538.44,1,749.21
27,4,1,70.0,8000.0,2,638.73
20,5,1,74.9,24748.78,3,730.82
62,3,5,69.5,16261.31,1,1093.86
44,5,4,73.6,26054.54,1,963.71
52,3,3,66.2,37409.18,1,864.72
48,3,3,69.1,31155.66,0,781.44
32,3,2,66.6,37293.25,3,773.31
33,2,3,55.9,20507.9,0,723.24
30,1,3,64.3,23854.67,1,694.45
52,2,4,69.1,16644.51,2,898.73
28,3,2,66.7,19527.65,2,713.85
38,2,4,42.8,17584.92,2,906.28
28,3,2,44.8,14546.22,1,731.94
47,5,2,81.2,35926.85,1,789.08
52,2,1,60.4,8264.32,3,651.44
39,3,2,73.8,35961.11,3,743.11
55,1,5,48.6,34968.47,3,1072.57
48,1,3,42.9,28998.34,1,771.9
31,4,1,52.3,16083.94,1,669.61
41,3,5,61.7,12342.6,1,967.96
49,4,4,55.0,20612.77,3,1044.03
53,1,4,84.4,30000.96,3,866.28
49,3,5,67.7,25024.51,1,1009.71
32,2,2,92.7,16652.0,3,623.28
60,2,4,71.1,34185.64,4,1044.21
52,1,4,28.8,38475.07,3,1009.83
20,1,4,80.8,23187.21,2,772.59
33,2,4,42.4,25874.7,1,889.99
22,1,3,68.5,12929.21,1,664.28
38,5,4,53.4,21684.91,2,1035.64
27,2,2,97.1,29083.52,1,573.01
36,1,3,86.6,27838.85,1,638.07
